subj_idx,rt,response,group,conf,stim
4,0.512,1,PD-Off,SH,2
4,0.521,0,PD-Off,SH,1
4,0.591,1,PD-Off,SH,1
4,0.58,1,PD-Off,SH,2
4,0.307,0,PD-Off,SH,1
4,0.355,0,PD-Off,SH,1
4,0.442,1,PD-Off,SH,2
4,0.476,0,PD-Off,SH,1
4,0.505,1,PD-Off,SH,2
4,0.546,1,PD-Off,SH,2
4,0.481,0,PD-Off,SH,1
4,0.443,0,PD-Off,SH,1
4,1.176,1,PD-Off,SH,2
4,0.482,0,PD-Off,SH,1
4,0.426,1,PD-Off,SH,2
4,0.3,0,PD-Off,SH,1
4,0.495,1,PD-Off,SH,2
4,0.511,0,PD-Off,SH,2
4,0.476,1,PD-Off,SH,2
4,0.507,1,PD-Off,SH,2
4,0.557,1,PD-Off,SH,2
4,0.422,0,PD-Off,SH,1
4,0.391,0,PD-Off,SH,1
4,0.603,0,PD-Off,SH,1
4,0.422,0,PD-Off,SH,1
4,0.596,1,PD-Off,SH,2
4,0.35,0,PD-Off,SH,1
4,0.379,1,PD-Off,SH,2
4,0.327,0,PD-Off,SH,1
4,0.426,1,PD-Off,SH,2
4,0.322,1,PD-Off,SH,2
4,0.53,1,PD-Off,SH,2
4,0.366,1,PD-Off,SH,2
4,0.683,1,PD-Off,SH,2
4,0.364,1,PD-Off,SH,2
4,0.51,1,PD-Off,SH,2
4,0.444,1,PD-Off,SH,2
4,0.379,0,PD-Off,SH,1
4,0.496,1,PD-Off,SH,2
4,0.433,0,PD-Off,SH,1
4,0.376,1,PD-Off,SH,2
4,0.441,1,PD-Off,SH,2
4,0.429,1,PD-Off,SH,2
4,0.385,1,PD-Off,SH,2
4,0.365,1,PD-Off,SH,2
4,0.44,0,PD-Off,SH,1
4,0.356,0,PD-Off,SH,1
4,0.395,0,PD-Off,SH,1
4,0.362,1,PD-Off,SH,2
4,0.438,0,PD-Off,SH,1
4,0.346,0,PD-Off,SH,2
4,0.363,0,PD-Off,SH,1
4,0.407,1,PD-Off,SH,2
4,0.381,1,PD-Off,SH,2
4,0.557,0,PD-Off,SH,1
4,0.362,1,PD-Off,SH,2
4,0.496,1,PD-Off,SH,2
4,0.341,1,PD-Off,SH,2
4,0.386,0,PD-Off,SH,1
4,0.447,1,PD-Off,SH,2
4,0.425,1,PD-Off,SH,2
4,0.402,0,PD-Off,SH,1
4,0.375,1,PD-Off,SH,2
4,0.523,1,PD-Off,SH,2
4,0.409,1,PD-Off,SH,2
4,0.437,0,PD-Off,SH,1
4,0.38,0,PD-Off,SH,1
4,0.361,0,PD-Off,SH,1
4,0.365,0,PD-Off,SH,1
4,0.365,0,PD-Off,SH,1
4,0.383,0,PD-Off,SH,1
4,0.37,1,PD-Off,SH,2
4,0.387,0,PD-Off,SH,1
4,0.471,1,PD-Off,SH,2
4,0.354,0,PD-Off,SH,1
4,0.479,1,PD-Off,SH,2
4,0.386,0,PD-Off,SH,1
4,0.422,0,PD-Off,SH,1
4,0.847,1,PD-Off,SH,2
4,0.424,0,PD-Off,SH,1
4,0.429,1,PD-Off,SH,2
4,0.38,0,PD-Off,SH,1
4,0.615,1,PD-Off,SH,2
4,0.328,0,PD-Off,SH,1
4,0.415,0,PD-Off,SH,1
4,0.371,0,PD-Off,SH,2
4,0.347,0,PD-Off,SH,1
4,0.408,1,PD-Off,SH,2
4,0.404,0,PD-Off,SH,2
4,0.367,0,PD-Off,SH,1
4,0.432,0,PD-Off,SH,2
4,0.342,0,PD-Off,SH,1
4,0.455,0,PD-Off,SH,1
4,0.339,0,PD-Off,SH,1
4,0.462,0,PD-Off,SH,1
4,0.395,0,PD-Off,SH,2
4,0.719,1,PD-Off,SH,2
4,0.339,1,PD-Off,SH,2
4,0.389,0,PD-Off,SH,1
4,0.452,1,PD-Off,SH,2
4,0.397,0,PD-Off,SH,1
4,0.481,1,PD-On,SH,2
4,0.464,1,PD-On,SH,2
4,0.475,1,PD-On,SH,2
4,0.384,0,PD-On,SH,1
4,0.694,0,PD-On,SH,1
4,0.394,1,PD-On,SH,2
4,0.371,0,PD-On,SH,1
4,0.504,0,PD-On,SH,1
4,0.316,1,PD-On,SH,2
4,0.474,1,PD-On,SH,2
4,0.32,1,PD-On,SH,2
4,0.38,0,PD-On,SH,1
4,0.313,1,PD-On,SH,2
4,0.411,0,PD-On,SH,1
4,0.44,0,PD-On,SH,1
4,0.436,1,PD-On,SH,2
4,0.341,0,PD-On,SH,1
4,0.354,1,PD-On,SH,2
4,0.449,1,PD-On,SH,2
4,0.322,0,PD-On,SH,1
4,0.474,0,PD-On,SH,1
4,0.316,1,PD-On,SH,2
4,0.409,0,PD-On,SH,1
4,0.301,0,PD-On,SH,1
4,0.455,0,PD-On,SH,1
4,0.313,1,PD-On,SH,2
4,0.338,1,PD-On,SH,2
4,0.369,0,PD-On,SH,1
4,0.339,0,PD-On,SH,1
4,0.331,1,PD-On,SH,2
4,0.31,0,PD-On,SH,1
4,0.428,1,PD-On,SH,2
4,0.361,0,PD-On,SH,1
4,0.309,1,PD-On,SH,2
4,0.348,0,PD-On,SH,2
4,0.381,0,PD-On,SH,1
4,0.342,1,PD-On,SH,2
4,0.364,0,PD-On,SH,1
4,0.389,1,PD-On,SH,2
4,0.3,1,PD-On,SH,2
4,0.351,1,PD-On,SH,2
4,0.337,0,PD-On,SH,1
4,0.339,0,PD-On,SH,1
4,0.349,0,PD-On,SH,1
4,0.418,0,PD-On,SH,1
4,0.353,1,PD-On,SH,2
4,0.346,0,PD-On,SH,1
4,0.33,0,PD-On,SH,1
4,0.334,1,PD-On,SH,2
4,0.513,1,PD-On,SH,2
4,0.292,1,PD-On,SH,2
4,0.434,1,PD-On,SH,2
4,0.336,1,PD-On,SH,2
4,0.364,0,PD-On,SH,1
4,0.348,0,PD-On,SH,1
4,0.332,1,PD-On,SH,2
4,0.327,1,PD-On,SH,2
4,0.343,1,PD-On,SH,2
4,0.361,0,PD-On,SH,1
4,0.269,1,PD-On,SH,2
4,0.332,0,PD-On,SH,1
4,0.297,0,PD-On,SH,1
4,0.328,1,PD-On,SH,2
4,0.267,1,PD-On,SH,2
4,0.318,0,PD-On,SH,1
4,0.408,0,PD-On,SH,1
4,0.315,0,PD-On,SH,1
4,0.326,0,PD-On,SH,1
4,0.374,0,PD-On,SH,1
4,0.264,0,PD-On,SH,1
4,0.257,0,PD-On,SH,1
4,0.401,1,PD-On,SH,2
4,0.441,0,PD-On,SH,1
4,0.352,0,PD-On,SH,1
4,0.282,1,PD-On,SH,2
4,0.331,0,PD-On,SH,1
4,0.286,1,PD-On,SH,2
4,0.344,1,PD-On,SH,2
4,0.487,0,PD-On,SH,1
4,0.427,0,PD-On,SH,1
4,0.385,0,PD-On,SH,1
4,0.361,0,PD-On,SH,1
4,0.397,0,PD-On,SH,1
4,0.319,0,PD-On,SH,1
4,0.702,1,PD-On,SH,2
4,0.35,1,PD-On,SH,2
4,0.412,0,PD-On,SH,1
4,0.308,0,PD-On,SH,1
4,0.275,1,PD-On,SH,2
4,0.324,1,PD-On,SH,2
4,0.36,0,PD-On,SH,1
4,0.356,1,PD-On,SH,2
4,0.354,1,PD-On,SH,2
4,0.34,1,PD-On,SH,2
4,0.327,0,PD-On,SH,1
4,0.463,1,PD-On,SH,2
4,0.342,0,PD-On,SH,1
4,0.333,0,PD-On,SH,1
4,0.34,0,PD-On,SH,1
4,0.367,1,PD-On,SH,2
4,0.313,1,PD-On,SH,2
4,0.363,1,PD-On,SH,2
4,0.397,1,PD-On,SH,2
4,0.319,0,PD-On,SH,1
4,0.324,0,PD-On,SH,1
4,0.303,1,PD-On,SH,2
4,0.366,1,PD-On,SH,2
4,0.361,1,PD-On,SH,2
4,0.333,1,PD-On,SH,2
4,0.291,0,Control,LL,1
4,0.301,1,Control,LL,2
4,0.313,1,Control,LL,2
4,0.366,0,Control,LL,1
4,0.345,0,Control,LL,1
4,0.282,0,Control,LL,1
4,0.323,1,Control,LL,2
4,0.267,0,Control,LL,1
4,0.348,1,Control,LL,2
4,0.316,0,Control,LL,1
4,0.332,1,Control,LL,2
4,0.291,1,Control,LL,2
4,0.423,0,Control,LL,1
4,0.33,0,Control,LL,1
4,0.311,0,Control,LL,1
4,0.337,1,Control,LL,2
4,0.315,1,Control,LL,2
4,0.345,1,Control,LL,2
4,0.328,0,Control,LL,1
4,0.394,1,Control,LL,2
4,0.367,1,Control,LL,2
4,0.36,0,Control,LL,1
4,0.321,0,Control,LL,1
4,0.35,0,Control,LL,1
4,0.316,1,Control,LL,2
4,0.29,0,Control,LL,1
4,0.268,1,Control,LL,2
4,0.271,0,Control,LL,1
4,0.318,0,Control,LL,1
4,0.275,1,Control,LL,2
4,0.457,0,Control,LL,1
4,0.313,1,Control,LL,2
4,0.312,1,Control,LL,2
4,0.31,0,Control,LL,1
4,0.314,1,Control,LL,2
4,0.259,0,Control,LL,1
4,0.288,0,Control,LL,1
4,0.33,1,Control,LL,2
4,0.332,0,Control,LL,1
4,0.286,1,Control,LL,2
4,0.338,0,Control,LL,1
4,0.312,1,Control,LL,2
4,0.322,1,Control,LL,2
4,0.295,1,Control,LL,2
4,0.319,1,Control,LL,2
4,0.332,1,Control,LL,2
4,0.338,1,Control,LL,2
4,0.285,1,Control,LL,2
4,0.305,1,Control,LL,2
4,0.348,0,Control,LL,1
4,0.459,1,Control,LL,2
4,0.331,1,Control,LL,2
4,0.323,1,Control,LL,2
4,0.309,1,Control,LL,2
4,0.268,1,Control,LL,2
4,0.325,0,Control,LL,1
4,0.302,1,Control,LL,2
4,0.323,0,Control,LL,1
4,0.344,1,Control,LL,2
4,0.385,0,Control,LL,1
4,0.375,0,Control,LL,1
4,0.267,0,Control,LL,1
4,0.322,0,Control,LL,1
4,0.33,1,Control,LL,2
4,0.324,0,Control,LL,1
4,0.312,0,Control,LL,1
4,0.309,0,Control,LL,1
4,0.367,1,Control,LL,2
4,0.397,0,Control,LL,1
4,0.3,1,Control,LL,2
4,0.295,1,Control,LL,2
4,0.319,0,Control,LL,1
4,0.335,0,Control,LL,1
4,0.333,1,Control,LL,2
4,0.292,0,Control,LL,1
4,0.304,0,Control,LL,1
4,0.411,0,Control,LL,1
4,0.313,0,Control,LL,1
4,0.303,1,Control,LL,2
4,0.281,1,Control,LL,2
4,0.342,0,Control,LL,2
4,0.309,0,Control,LL,1
4,0.366,1,Control,LL,2
4,0.315,0,Control,LL,1
4,0.39,1,Control,LL,2
4,0.387,0,Control,LL,1
4,0.339,1,Control,LL,2
4,0.391,0,Control,LL,1
4,0.484,1,Control,LL,2
4,0.338,0,Control,LL,1
4,0.383,1,Control,LL,2
4,0.294,1,Control,LL,2
4,0.274,0,Control,LL,1
4,0.412,1,Control,LL,2
4,0.323,0,Control,LL,1
4,0.407,0,Control,LL,1
4,0.287,0,Control,LL,1
4,0.356,1,Control,LL,2
4,0.318,0,Control,LL,1
4,0.317,0,Control,LL,1
4,0.309,1,Control,LL,2
4,0.318,0,Control,LL,1
4,0.314,1,Control,LL,2
4,0.339,1,Control,LL,2
4,0.317,0,Control,LL,2
4,0.393,0,Control,LL,1
4,0.4,0,Control,LL,1
4,0.298,1,Control,LL,2
4,0.288,0,Control,LL,1
4,0.298,0,Control,LL,1
4,0.308,0,Control,LL,1
4,0.305,1,Control,LL,2
4,0.394,1,Control,LL,2
4,0.361,0,Control,LL,1
4,0.302,0,Control,LL,1
4,0.448,0,PD-Off,LL,1
4,0.465,1,PD-Off,LL,2
4,0.372,1,PD-Off,LL,2
4,0.646,1,PD-Off,LL,2
4,0.352,0,PD-Off,LL,1
4,0.408,1,PD-Off,LL,2
4,0.436,0,PD-Off,LL,1
4,0.354,0,PD-Off,LL,1
4,0.383,1,PD-Off,LL,2
4,0.487,0,PD-Off,LL,2
4,0.431,1,PD-Off,LL,2
4,0.374,0,PD-Off,LL,1
4,0.479,0,PD-Off,LL,1
4,0.363,1,PD-Off,LL,2
4,0.351,0,PD-Off,LL,1
4,0.36,1,PD-Off,LL,2
4,0.368,0,PD-Off,LL,1
4,0.525,0,PD-Off,LL,1
4,0.436,0,PD-Off,LL,1
4,0.505,0,PD-Off,LL,1
4,0.463,1,PD-Off,LL,2
4,0.398,0,PD-Off,LL,1
4,0.491,1,PD-Off,LL,2
4,0.398,1,PD-Off,LL,2
4,0.497,1,PD-Off,LL,2
4,0.411,1,PD-Off,LL,2
4,0.391,1,PD-Off,LL,2
4,0.351,1,PD-Off,LL,2
4,0.576,0,PD-Off,LL,1
4,0.349,1,PD-Off,LL,2
4,0.343,0,PD-Off,LL,1
4,0.368,0,PD-Off,LL,1
4,0.465,1,PD-Off,LL,2
4,0.44,0,PD-Off,LL,1
4,0.391,0,PD-Off,LL,1
4,0.399,1,PD-Off,LL,2
4,0.313,0,PD-Off,LL,1
4,0.416,0,PD-Off,LL,1
4,0.474,0,PD-Off,LL,1
4,0.521,0,PD-Off,LL,2
4,0.436,0,PD-Off,LL,2
4,0.435,0,PD-Off,LL,1
4,0.397,1,PD-Off,LL,2
4,0.424,0,PD-Off,LL,1
4,0.433,0,PD-Off,LL,1
4,0.435,0,PD-Off,LL,1
4,0.35,1,PD-Off,LL,2
4,0.377,1,PD-Off,LL,2
4,0.426,0,PD-Off,LL,1
4,0.545,0,PD-Off,LL,1
4,0.556,0,PD-Off,LL,1
4,0.441,1,PD-Off,LL,2
4,0.398,0,PD-Off,LL,1
4,0.617,0,PD-Off,LL,2
4,0.446,1,PD-Off,LL,2
4,0.397,1,PD-Off,LL,2
4,0.41,1,PD-Off,LL,2
4,0.417,0,PD-Off,LL,1
4,0.391,0,PD-Off,LL,1
4,0.456,1,PD-Off,LL,2
4,0.396,1,PD-Off,LL,2
4,0.517,1,PD-Off,LL,2
4,0.462,0,PD-Off,LL,1
4,0.434,1,PD-Off,LL,2
4,0.414,1,PD-Off,LL,2
4,0.506,1,PD-Off,LL,2
4,0.476,0,PD-Off,LL,1
4,0.548,0,PD-Off,LL,1
4,0.507,0,PD-Off,LL,1
4,0.519,1,PD-Off,LL,2
4,0.392,0,PD-Off,LL,1
4,0.33,0,PD-Off,LL,1
4,0.421,0,PD-Off,LL,1
4,0.453,0,PD-Off,LL,1
4,0.495,1,PD-Off,LL,2
4,0.429,1,PD-Off,LL,2
4,0.437,0,PD-Off,LL,1
4,0.622,1,PD-Off,LL,2
4,0.409,1,PD-Off,LL,2
4,0.402,1,PD-Off,LL,2
4,0.499,0,PD-Off,LL,1
4,0.522,1,PD-Off,LL,2
4,0.36,0,PD-Off,LL,1
4,0.471,0,PD-Off,LL,1
4,0.417,1,PD-Off,LL,2
4,0.439,0,PD-Off,LL,1
4,0.444,0,PD-Off,LL,1
4,0.349,0,PD-Off,LL,1
4,0.449,1,PD-Off,LL,2
4,0.438,1,PD-Off,LL,2
4,0.551,0,PD-Off,LL,1
4,0.396,0,PD-Off,LL,1
4,0.467,1,PD-Off,LL,2
4,0.416,0,PD-Off,LL,1
4,0.529,0,PD-Off,LL,1
4,0.43,1,PD-Off,LL,2
4,0.329,1,PD-Off,LL,2
4,0.347,0,PD-Off,LL,1
4,0.488,1,PD-Off,LL,2
4,0.384,1,PD-Off,LL,2
4,0.464,0,PD-Off,LL,1
4,0.504,0,PD-Off,LL,1
4,0.413,0,PD-Off,LL,1
4,0.487,0,PD-Off,LL,1
4,0.416,1,PD-Off,LL,2
4,0.45,1,PD-Off,LL,2
4,0.4,0,PD-Off,LL,1
4,0.353,1,PD-On,LL,2
4,0.396,1,PD-On,LL,2
4,0.394,1,PD-On,LL,2
4,0.389,0,PD-On,LL,1
4,0.347,1,PD-On,LL,2
4,0.36,0,PD-On,LL,1
4,0.344,0,PD-On,LL,1
4,0.335,1,PD-On,LL,2
4,0.397,0,PD-On,LL,1
4,0.315,0,PD-On,LL,1
4,0.411,0,PD-On,LL,1
4,0.425,1,PD-On,LL,2
4,0.354,0,PD-On,LL,1
4,0.346,1,PD-On,LL,2
4,0.351,1,PD-On,LL,2
4,0.373,1,PD-On,LL,2
4,0.336,1,PD-On,LL,2
4,0.361,0,PD-On,LL,1
4,0.339,0,PD-On,LL,1
4,0.362,1,PD-On,LL,2
4,0.494,0,PD-On,LL,1
4,0.394,1,PD-On,LL,2
4,0.334,1,PD-On,LL,2
4,0.741,1,PD-On,LL,2
4,0.473,1,PD-On,LL,2
4,0.364,1,PD-On,LL,2
4,0.642,1,PD-On,LL,2
4,0.362,0,PD-On,LL,1
4,0.358,1,PD-On,LL,2
4,0.416,0,PD-On,LL,1
4,0.391,1,PD-On,LL,2
4,0.354,0,PD-On,LL,1
4,0.407,0,PD-On,LL,1
4,0.363,0,PD-On,LL,1
4,0.428,0,PD-On,LL,1
4,0.389,0,PD-On,LL,1
4,0.446,0,PD-On,LL,1
4,0.395,1,PD-On,LL,2
4,0.363,0,PD-On,LL,1
4,0.344,1,PD-On,LL,2
4,0.352,0,PD-On,LL,1
4,0.328,1,PD-On,LL,2
4,0.438,0,PD-On,LL,1
4,0.342,0,PD-On,LL,1
4,0.378,0,PD-On,LL,1
4,0.341,1,PD-On,LL,2
4,0.483,0,PD-On,LL,1
4,0.383,0,PD-On,LL,1
4,0.407,0,PD-On,LL,1
4,0.427,1,PD-On,LL,2
4,0.389,1,PD-On,LL,2
4,0.467,1,PD-On,LL,2
4,0.517,0,PD-On,LL,1
4,0.418,1,PD-On,LL,2
4,0.37,0,PD-On,LL,1
4,0.314,1,PD-On,LL,2
4,0.352,0,PD-On,LL,1
4,0.51,1,PD-On,LL,2
4,0.332,0,PD-On,LL,1
4,0.465,1,PD-On,LL,2
4,0.397,1,PD-On,LL,2
4,0.351,0,PD-On,LL,1
4,0.39,0,PD-On,LL,1
4,0.514,1,PD-On,LL,2
4,0.399,1,PD-On,LL,2
4,0.496,1,PD-On,LL,2
4,0.528,0,PD-On,LL,1
4,0.359,1,PD-On,LL,2
4,0.334,1,PD-On,LL,2
4,0.358,0,PD-On,LL,1
4,0.4,0,PD-On,LL,1
4,0.569,0,PD-On,LL,1
4,0.442,0,PD-On,LL,1
4,0.438,1,PD-On,LL,2
4,0.29,0,PD-On,LL,1
4,0.375,1,PD-On,LL,2
4,0.332,1,PD-On,LL,2
4,0.329,1,PD-On,LL,2
4,0.406,0,PD-On,LL,1
4,0.414,0,PD-On,LL,1
4,0.458,1,PD-On,LL,2
4,0.34,0,PD-On,LL,1
4,0.414,1,PD-On,LL,2
4,0.404,1,PD-On,LL,2
4,0.403,0,PD-On,LL,1
4,0.62,1,PD-On,LL,2
4,0.559,1,PD-On,LL,2
4,0.447,1,PD-On,LL,2
4,0.56,1,PD-On,LL,2
4,0.467,0,PD-On,LL,1
4,0.538,0,PD-On,LL,1
4,0.355,0,PD-On,LL,1
4,0.446,1,PD-On,LL,2
4,0.445,0,PD-On,LL,1
4,0.366,0,PD-On,LL,1
4,0.462,1,PD-On,LL,2
4,0.366,0,PD-On,LL,1
4,0.451,1,PD-On,LL,2
4,0.352,0,PD-On,LL,1
4,0.348,0,PD-On,LL,1
4,0.358,1,PD-On,LL,2
4,0.334,0,PD-On,LL,1
4,0.406,1,PD-On,LL,2
4,0.347,1,PD-On,LL,2
4,0.352,1,PD-On,LL,2
4,0.343,1,PD-On,LL,2
4,0.311,1,PD-On,LL,2
4,0.353,0,PD-On,LL,1
4,0.361,1,PD-On,LL,2
4,0.351,0,PD-On,LL,1
4,0.333,0,PD-On,LL,1
4,0.506,1,PD-On,LL,2
4,0.423,1,PD-On,LL,2
4,0.371,0,PD-On,LL,1
4,0.39,0,PD-On,LL,1
4,0.448,1,PD-On,LL,2
4,0.45,0,PD-On,LL,1
4,0.357,0,PD-On,LL,1
4,0.422,0,PD-On,LL,1
4,0.35,0,Control,LH,1
4,0.361,1,Control,LH,2
4,0.439,1,Control,LH,2
4,0.288,0,Control,LH,1
4,0.396,0,Control,LH,1
4,0.359,1,Control,LH,2
4,0.373,0,Control,LH,1
4,0.316,1,Control,LH,2
4,0.337,0,Control,LH,1
4,0.436,1,Control,LH,2
4,0.295,0,Control,LH,1
4,0.334,1,Control,LH,2
4,0.331,0,Control,LH,1
4,0.347,0,Control,LH,1
4,0.333,0,Control,LH,1
4,0.37,0,Control,LH,1
4,0.342,1,Control,LH,2
4,0.36,1,Control,LH,2
4,0.327,0,Control,LH,1
4,0.389,0,Control,LH,1
4,0.367,1,Control,LH,2
4,0.344,1,Control,LH,2
4,0.301,1,Control,LH,2
4,0.353,1,Control,LH,2
4,0.286,0,Control,LH,1
4,0.301,1,Control,LH,2
4,0.306,0,Control,LH,1
4,0.35,1,Control,LH,2
4,0.334,1,Control,LH,2
4,0.353,1,Control,LH,2
4,0.336,0,Control,LH,1
4,0.37,0,Control,LH,1
4,0.317,1,Control,LH,2
4,0.317,0,Control,LH,1
4,0.275,0,Control,LH,1
4,0.307,0,Control,LH,1
4,0.294,1,Control,LH,2
4,0.302,1,Control,LH,2
4,0.392,1,Control,LH,2
4,0.358,1,Control,LH,2
4,0.278,1,Control,LH,2
4,0.376,1,Control,LH,2
4,0.318,1,Control,LH,2
4,0.343,1,Control,LH,2
4,0.32,1,Control,LH,2
4,0.345,0,Control,LH,1
4,0.284,0,Control,LH,1
4,0.435,0,Control,LH,1
4,0.303,1,Control,LH,2
4,0.382,0,Control,LH,1
4,0.349,1,Control,LH,2
4,0.315,0,Control,LH,1
4,0.319,1,Control,LH,2
4,0.264,1,Control,LH,2
4,0.313,1,Control,LH,2
4,0.333,0,Control,LH,1
4,0.282,0,Control,LH,1
4,0.341,0,Control,LH,1
4,0.277,1,Control,LH,2
4,0.337,1,Control,LH,2
4,0.296,1,Control,LH,2
4,0.319,0,Control,LH,1
4,0.349,1,Control,LH,2
4,0.28,1,Control,LH,2
4,0.305,0,Control,LH,1
4,0.347,0,Control,LH,1
4,0.317,1,Control,LH,2
4,0.313,0,Control,LH,1
4,0.345,0,Control,LH,1
4,0.364,0,Control,LH,1
4,0.316,1,Control,LH,2
4,0.344,0,Control,LH,1
4,0.272,1,Control,LH,2
4,0.299,1,Control,LH,2
4,0.256,1,Control,LH,2
4,0.32,1,Control,LH,2
4,0.301,0,Control,LH,1
4,0.372,0,Control,LH,1
4,0.307,0,Control,LH,1
4,0.458,1,Control,LH,2
4,0.364,1,Control,LH,2
4,0.318,0,Control,LH,1
4,0.296,1,Control,LH,2
4,0.286,0,Control,LH,1
4,0.335,0,Control,LH,1
4,0.341,0,Control,LH,1
4,0.311,0,Control,LH,1
4,0.259,1,Control,LH,2
4,0.395,1,Control,LH,2
4,0.277,0,Control,LH,1
4,0.337,0,Control,LH,1
4,0.352,1,Control,LH,2
4,0.359,0,Control,LH,1
4,0.269,0,Control,LH,1
4,0.384,0,Control,LH,1
4,0.358,0,Control,LH,1
4,0.42,1,Control,LH,2
4,0.255,0,Control,LH,1
4,0.301,0,Control,LH,1
4,0.297,1,Control,LH,2
4,0.361,0,Control,LH,1
4,0.362,1,Control,LH,2
4,0.366,1,Control,LH,2
4,0.323,1,Control,LH,2
4,0.335,0,Control,LH,1
4,0.274,0,Control,LH,1
4,0.321,0,Control,LH,1
4,0.343,1,Control,LH,2
4,0.335,0,Control,LH,1
4,0.29,1,Control,LH,2
4,0.326,1,Control,LH,2
4,0.311,0,Control,LH,1
4,0.31,1,Control,LH,2
4,0.272,1,Control,LH,2
4,0.303,1,Control,LH,2
4,0.314,1,Control,LH,2
4,0.321,0,Control,LH,1
4,0.46,1,PD-Off,LH,2
4,0.427,0,PD-Off,LH,1
4,0.357,0,PD-Off,LH,1
4,0.644,0,PD-Off,LH,1
4,0.616,1,PD-Off,LH,2
4,0.458,0,PD-Off,LH,1
4,0.388,1,PD-Off,LH,2
4,0.361,1,PD-Off,LH,2
4,0.431,0,PD-Off,LH,1
4,0.349,0,PD-Off,LH,1
4,0.343,0,PD-Off,LH,1
4,0.363,0,PD-Off,LH,1
4,0.539,0,PD-Off,LH,1
4,0.346,0,PD-Off,LH,1
4,0.881,0,PD-Off,LH,1
4,0.473,1,PD-Off,LH,2
4,0.389,1,PD-Off,LH,2
4,0.414,0,PD-Off,LH,1
4,0.609,1,PD-Off,LH,2
4,0.374,0,PD-Off,LH,1
4,0.663,0,PD-Off,LH,1
4,0.351,0,PD-Off,LH,1
4,0.409,0,PD-Off,LH,1
4,0.469,0,PD-Off,LH,1
4,0.483,1,PD-Off,LH,2
4,0.392,0,PD-Off,LH,1
4,0.567,0,PD-Off,LH,1
4,0.396,1,PD-Off,LH,2
4,0.408,0,PD-Off,LH,1
4,0.437,1,PD-Off,LH,2
4,0.485,0,PD-Off,LH,1
4,0.524,1,PD-Off,LH,2
4,0.352,0,PD-Off,LH,1
4,0.356,0,PD-Off,LH,1
4,0.412,1,PD-Off,LH,2
4,0.412,0,PD-Off,LH,1
4,0.303,0,PD-Off,LH,1
4,0.507,0,PD-Off,LH,1
4,0.352,0,PD-Off,LH,1
4,0.346,0,PD-Off,LH,1
4,0.344,1,PD-Off,LH,2
4,0.555,1,PD-Off,LH,2
4,0.364,1,PD-Off,LH,2
4,0.52,1,PD-Off,LH,2
4,0.314,1,PD-Off,LH,2
4,0.739,1,PD-Off,LH,2
4,0.449,0,PD-Off,LH,1
4,0.441,1,PD-Off,LH,2
4,0.357,1,PD-Off,LH,2
4,0.33,0,PD-Off,LH,1
4,0.507,1,PD-Off,LH,2
4,0.416,0,PD-Off,LH,1
4,0.404,0,PD-Off,LH,1
4,0.532,1,PD-Off,LH,2
4,0.5,1,PD-Off,LH,2
4,0.48,0,PD-Off,LH,1
4,0.601,1,PD-Off,LH,2
4,0.375,1,PD-Off,LH,2
4,0.53,0,PD-Off,LH,1
4,0.378,1,PD-Off,LH,2
4,0.4,1,PD-Off,LH,2
4,0.399,1,PD-Off,LH,2
4,0.448,0,PD-Off,LH,1
4,0.443,1,PD-Off,LH,2
4,0.369,0,PD-Off,LH,1
4,0.333,0,PD-Off,LH,1
4,0.319,1,PD-Off,LH,2
4,0.329,0,PD-Off,LH,1
4,0.362,1,PD-Off,LH,2
4,0.595,0,PD-Off,LH,1
4,0.32,1,PD-Off,LH,2
4,0.409,1,PD-Off,LH,2
4,0.642,1,PD-Off,LH,2
4,0.412,0,PD-Off,LH,1
4,0.385,1,PD-Off,LH,2
4,0.401,1,PD-Off,LH,2
4,0.356,0,PD-Off,LH,1
4,0.378,1,PD-Off,LH,2
4,0.383,1,PD-Off,LH,2
4,0.404,1,PD-Off,LH,2
4,0.57,0,PD-Off,LH,1
4,0.356,0,PD-Off,LH,2
4,0.429,0,PD-Off,LH,1
4,0.352,1,PD-Off,LH,2
4,0.356,1,PD-Off,LH,2
4,0.456,0,PD-Off,LH,1
4,0.351,1,PD-Off,LH,2
4,0.533,0,PD-Off,LH,1
4,0.284,1,PD-Off,LH,2
4,0.398,0,PD-Off,LH,1
4,0.335,1,PD-Off,LH,2
4,0.437,1,PD-Off,LH,2
4,0.41,0,PD-Off,LH,1
4,0.396,1,PD-Off,LH,2
4,0.379,0,PD-Off,LH,1
4,0.381,0,PD-Off,LH,1
4,0.304,0,PD-Off,LH,1
4,0.473,0,PD-Off,LH,1
4,0.395,0,PD-Off,LH,1
4,0.375,1,PD-Off,LH,2
4,0.393,1,PD-Off,LH,2
4,0.34,0,PD-Off,LH,1
4,0.393,0,PD-Off,LH,1
4,0.352,0,PD-Off,LH,1
4,0.679,1,PD-Off,LH,2
4,0.401,0,PD-Off,LH,1
4,0.396,0,PD-Off,LH,1
4,0.332,1,PD-Off,LH,2
4,0.357,1,PD-Off,LH,2
4,0.386,1,PD-Off,LH,2
4,0.506,1,PD-Off,LH,2
4,0.481,1,PD-Off,LH,2
4,0.407,0,PD-Off,LH,1
4,0.416,1,PD-Off,LH,2
4,0.395,1,PD-Off,LH,2
4,0.578,1,PD-On,LH,2
